date,open,high,low,close,volume
2015-01-02,113.41,114.07,110.91,114.61,53947176
2015-01-05,110.04,113.25,107.98,107.85,64670629
2015-01-06,108.08,110.83,106.34,107.48,68463163
2015-01-07,110.3,111.1,107.6,111.73,41525342
2015-01-08,114.04,114.85,113.6,115.86,61573221
2015-01-09,113.5,118.29,115.11,112.81,55143710
2015-01-12,113.9,116.7,113.0,113.88,51302830
2015-01-13,115.09,115.2,109.28,112.86,68962570
2015-01-14,110.87,110.97,113.3,109.8,50922964
2015-01-15,114.0,111.91,108.26,109.87,61894883
2015-01-16,110.38,111.19,106.4,106.75,78550364
2015-01-20,111.92,113.26,109.3,109.13,51987858
2015-01-21,111.28,114.19,109.96,109.66,49262109
2015-01-22,112.07,114.79,115.08,115.9,55576127
2015-01-23,117.0,116.61,114.07,115.1,46751665
2015-01-26,118.38,116.88,114.3,114.1,56216768
2015-01-27,116.49,112.64,111.07,110.31,97090952
2015-01-28,123.31,119.65,121.01,119.04,153741782
2015-01-29,116.66,124.67,118.15,120.7,86837763
2015-01-30,121.6,125.0,119.89,120.12,84293980
2015-02-02,120.33,124.49,119.5,120.8,63552014
2015-02-03,121.6,122.22,118.21,124.44,52271088
2015-02-04,123.7,123.04,118.36,125.17,70564031
2015-02-05,125.63,123.17,119.4,124.31,43195272
2015-02-06,121.27,124.65,120.76,121.19,45701161
2015-02-09,119.8,121.18,121.39,120.64,39983470
2015-02-10,121.27,126.86,120.21,127.94,62868055
2015-02-11,127.29,128.94,125.0,129.7,73949844
2015-02-12,129.31,130.63,130.57,127.04,77793062
2015-02-13,132.35,131.58,128.07,129.99,55803213
2015-02-17,127.7,129.11,129.87,133.36,65351766
2015-02-18,132.34,134.69,129.63,129.63,46259918
2015-02-19,129.82,134.06,133.58,132.56,38923899
2015-02-20,133.15,132.3,131.23,135.0,50499543
2015-02-23,132.2,136.0,131.61,139.0,71702222
2015-02-24,134.09,138.8,132.97,134.73,72065682
2015-02-25,135.35,137.8,134.18,131.01,75832272
2015-02-26,133.1,135.07,130.55,135.4,95679509
2015-02-27,131.0,136.97,131.75,129.71,62444424
2015-03-02,130.9,132.92,134.3,133.78,49964461
2015-03-03,133.91,131.89,131.19,131.56,37830072
2015-03-04,135.1,130.23,132.02,132.19,32285817
2015-03-05,133.07,134.34,131.71,131.06,57303513
2015-03-06,131.6,133.24,127.11,131.2,74495672
2015-03-09,133.77,133.08,129.97,132.64,89842755
2015-03-10,132.09,132.48,124.6,125.52,69810665
2015-03-11,129.39,126.93,125.8,126.36,72297485
2015-03-12,122.91,127.1,125.12,130.64,48385356
2015-03-13,127.8,127.4,125.82,125.02,53531106
2015-03-16,124.34,127.88,128.03,125.03,36724304
2015-03-17,131.4,128.65,127.05,128.4,51915391
2015-03-18,129.0,135.51,129.03,133.2,65912624
2015-03-19,132.46,129.45,131.3,131.1,47705379
2015-03-20,132.79,130.1,128.29,126.4,71551032
2015-03-23,128.41,133.35,127.88,129.39,39012119
2015-03-24,131.86,131.81,128.14,131.21,34172411
2015-03-25,131.81,127.93,124.95,129.01,51746153
2015-03-26,123.2,126.94,127.3,129.81,48005727
2015-03-27,124.6,130.6,127.94,124.67,39822510
2015-03-30,128.58,126.4,128.0,132.18,47891569
2015-03-31,130.12,130.87,128.69,128.12,42369898
2015-04-01,126.31,130.19,123.7,124.29,41384252
2015-04-02,129.11,130.74,127.02,130.62,32950378
2015-04-06,129.72,133.01,127.58,132.27,37752934
2015-04-07,127.94,133.21,130.18,130.45,36624265
2015-04-08,130.93,127.8,127.78,131.7,38183780
2015-04-09,127.0,130.43,126.84,129.99,33605500
2015-04-10,129.15,133.07,125.88,127.6,40367403
2015-04-13,129.44,130.1,128.28,130.71,36783122
2015-04-14,131.0,128.58,127.49,127.3,26024512
2015-04-15,127.93,132.42,129.54,131.91,29563492
2015-04-16,127.24,132.1,132.24,126.51,28411388
2015-04-17,129.5,126.25,126.78,124.9,53756806
2015-04-20,126.66,131.5,126.73,133.7,49081479
2015-04-21,132.0,132.2,132.0,131.09,33189679
2015-04-22,131.3,129.09,131.45,132.66,39301431
2015-04-23,132.2,133.42,128.3,130.36,45797181
2015-04-24,133.41,134.46,134.23,134.57,46382825
2015-04-27,132.34,133.34,135.6,138.3,97697148
2015-04-28,137.27,134.71,134.33,131.25,123255989
2015-04-29,134.57,135.46,133.4,128.72,64701220
2015-04-30,129.0,134.27,124.69,127.26,86850589
2015-05-01,128.4,130.38,127.3,131.6,60937771
2015-05-04,130.6,131.88,128.72,129.2,51956338
2015-05-05,134.26,130.83,126.27,128.4,51048407
2015-05-06,129.89,130.98,127.58,130.75,72880696
2015-05-07,127.54,130.27,125.11,126.31,44038603
2015-05-08,127.4,129.38,129.46,129.8,57553407
2015-05-11,129.46,130.42,126.86,130.84,43533788
2015-05-12,129.9,132.97,125.1,128.59,48210050
2015-05-13,128.97,130.7,127.61,127.3,35326579
2015-05-14,129.71,132.43,129.4,134.0,47030098
2015-05-15,129.47,132.56,134.17,133.37,39696129
2015-05-18,131.0,136.99,129.15,134.95,51734598
2015-05-19,131.85,135.57,130.37,132.16,45259416
2015-05-20,135.0,133.65,130.34,132.69,37372675
2015-05-21,136.09,136.01,130.2,131.64,41471920
2015-05-22,132.0,134.32,136.5,138.09,45671272
2015-05-26,135.7,137.51,133.21,135.29,72502711
2015-05-27,134.14,134.18,130.93,136.12,47210904
2015-05-28,134.98,134.21,133.9,138.24,30856828
2015-05-29,134.77,132.05,134.7,135.89,51770655
2015-06-01,133.7,134.72,133.92,136.19,33552471
2015-06-02,135.3,136.32,130.25,135.18,34218449
2015-06-03,134.47,136.33,135.1,131.2,32338526
2015-06-04,135.11,135.66,134.96,134.06,39506694
2015-06-05,130.0,132.3,131.17,134.21,36488157
2015-06-08,133.7,132.5,128.09,132.6,54276089
2015-06-09,132.7,133.85,130.35,127.86,56915118
2015-06-10,128.08,132.57,128.48,134.54,40512987
2015-06-11,132.55,131.23,131.17,129.76,35903835
2015-06-12,130.8,130.61,130.17,127.51,38347173
2015-06-15,128.7,133.14,127.37,129.67,45465884
2015-06-16,131.79,132.15,131.46,132.0,33061942
2015-06-17,129.43,131.21,132.44,131.5,33059922
2015-06-18,128.11,132.48,133.31,133.86,36903143
2015-06-19,132.2,131.42,127.2,132.8,54937044
2015-06-22,132.9,132.93,130.3,130.06,35509718
2015-06-23,132.05,130.88,130.29,132.31,31574722
2015-06-24,130.13,134.4,128.29,133.25,56145008
2015-06-25,134.7,130.9,132.6,129.2,32481331
2015-06-26,130.21,129.32,128.01,128.14,46214507
2015-06-29,128.79,132.12,130.27,129.8,50508974
